measurement_id,depth_reading_time,water_temperature_50m,salinity_50m,oxygen_saturation_50m,perceived_water_density,sediment_deposition,seafloor_pressure,plankton_density,microplankton_density,mesoplankton_density,macroplankton_density,dissolved_gas_pressure,current_velocity_near_surface,current_velocity_deep,current_direction_near_surface,current_direction_deep,current_turbulence,sediment_temperature_0_to_10cm,sediment_temperature_10_to_30cm,sediment_temperature_30_to_100cm,sediment_temperature_100_to_250cm,sediment_porosity_0_to_10cm,sediment_porosity_10_to_30cm,sediment_porosity_30_to_100cm,sediment_porosity_100_to_250cm,blue_light_penetration,downwelling_light,scattered_light,perpendicular_light_intensity,thermal_emissions,is_photic_zone,photoperiod_intensity,chlorophyll_a_concentration (mg m-3),nitrate_concentration (µmol L-1),phosphate_concentration (µmol L-1),silicate_concentration (µmol L-1),total_alkalinity (µmol kg-1),dissolved_inorganic_carbon (µmol kg-1),pH,partial_pressure_CO2 (µatm),aragonite_saturation_state,sea_surface_height_anomaly (cm),significant_wave_height (m),bottom_current_shear_stress (Pa),sound_speed_water (m s-1),acoustic_backscatter_intensity (dB),turbidity (NTU),light_attenuation_coefficient_Kd (m⁻¹),bioluminescence_intensity (photons cm-2 s-1),Brunt_Vaisala_frequency_squared (s-2),mixed_layer_depth (m),hydrostatic_pressure
19895,2024-04-08 22:00:00,,12.1,"24,1","30,6",0.0,,,12.0,33.0,100.0,,4.725,8.774999999999999,283.0,288.0,"11,5",299.25,300.65,299.75,299.35,,"0,262","0,247","0,3",,0.0,0.0,0,0,0.0,0.0,2.6880413045211706,4.69905486250837,0.28976222087612874,4.551059752507815,2167.741625242305,,,,,9.040312566642765,2.2769150009202206,,1499.6249282085519,-68.93736846965528,,0.6193899173270645,120641.4107769357,5.668637321710658e-05,,1.0104
4932,2022-07-25 11:00:00,,,"17,9","29,3",,0.9874,32.0,7.0,0.0,,"1,42",,10.575,143.0,142.0,,298.95,296.04999999999995,297.95,298.15,"0,192","0,204","0,209","0,278",800.0,681.0,119.0,,,1.0,60.0,0.01,6.397162926251627,0.41059727807254714,4.853013988083477,2189.173583857862,,,,,-10.132815865731061,0.6713058885201446,0.009233067421085338,1511.4088594815253,-85.48275948568612,0.6758852447275634,0.14628532682698112,,8.619903071280133e-05,,1.0113
5792,2022-08-30 07:00:00,296.54999999999995,14.8,"20,5","27,4",0,0.9883,,32.0,,83.0,,0.6000000000000001,0.6000000000000001,,153.0,"7,6",,,297.75,298.04999999999995,,"0,195","0,189","0,261",103.0,56.0,47.0,,259,1.0,58.71333333333334,0.01,6.1960207248044075,0.392122180307992,5.497665872575767,2190.0050530858207,2052.6507299359246,8.151423047274356,393.39618045348544,2.808298138371085,,0.9065650883512386,0.005607773056187196,,-77.2228938156855,0.806535161638006,0.14094408649896462,4777.797751117919,1.838556553221348e-05,86.96325876219481,1.0124
18092,,,12.7,"22,9","29,2",0.0,0.9885,79.0,36.0,,100.0,"0,27",4.125,7.875,293.0,292.0,,298.95,,298.95,,"0,287","0,267","0,297","0,275",0.0,0.0,0.0,0,0,,0.0,3.2811803487302016,2.8331826884994467,0.16357021148297815,4.045039124312425,2230.9816769253107,2062.399967834893,,402.8827893775494,2.952759856832186,6.465126194304061,1.6689366415314013,0.013205608658932165,1519.0953797757131,-63.302827266737275,5.664667199249804,0.7117019054942731,1485100.175519222,0.00015209052508396325,33.66064767400464,1.0126
21557,2024-06-17 04:00:00,,12.1,"21,1","26,2",0.0,0.9878,55.0,60.0,1.0,0.0,"0,17",2.7,1.5750000000000002,360.0,59.0,"4,7",296.54999999999995,,299.25,299.25,"0,17","0,173","0,205","0,279",0.0,0.0,0.0,0,0,0.0,0.0,0.7797943686004396,5.664004095933705,0.3621874480293208,6.014099178940997,2193.802825011191,,,,,-11.40569832387064,1.1418900103028684,,1518.880913663252,-70.66151112700663,1.776404517471223,0.2270962636717106,5606.213097936839,0.00011686184954521197,43.846521036483914,1.012
21634,,298.65,16.0,,"29,3",0.0,0.9878,23.0,26.0,0.0,0.0,"0,67",4.949999999999999,6.0,151.0,,"17,3",297.85,297.35,299.15,299.25,"0,17","0,165","0,197","0,277",519.0,443.0,76.0,"792,7","740,2",1.0,,0.9275331401202529,4.673456763444752,,5.156712863003604,2186.0005782932726,2017.4376131015651,8.076458607093103,,2.6997447819264497,3.9513740499065646,1.2930842769369701,0.0005961971946720795,1495.4547147903947,-66.45741445523338,2.0853079035176165,0.32573348512716754,37.46836309482509,0.00017746643241591632,51.404667551921676,1.0118
13950,2023-08-05 05:00:00,,,16,"19,7",0,,,24.0,,0.0,,3.9,2.25,12.0,14.0,,292.54999999999995,296.54999999999995,297.54999999999995,297.95,"0,105","0,146","0,209","0,244",0.0,0.0,0.0,0,0,0.0,0.0,0.01,6.411992558480121,,5.5676029898088695,2170.313041397251,,8.3,350.8762519950243,3.1144058015364933,-12.089704621905028,0.625741120133809,0.04030006929206227,1485.5326334030094,-76.58073244697118,0.7819070343422907,0.13888729670499425,975.5816439196894,,73.8748784376223,1.0165
7393,2022-11-05 00:00:00,296.54999999999995,,,"28,6",0,,100.0,100.0,,100.0,"0,08",1.725,3.075,321.0,,"5,8",297.25,,298.15,298.04999999999995,"0,31","0,315",,,0.0,0.0,0.0,,0,0.0,0.0,0.8371629856811859,5.1308777145251785,,4.298962434102922,2164.8862585436977,2086.0648434704076,8.147129881836824,373.2977208352599,2.88155003246059,-0.7785080062232259,0.25894102816976666,0.014852928751301698,1513.9416578147607,-70.07113071150097,,0.2806253868584303,125263.5413227352,0.0001120927818481953,84.92003890523002,1.0134
5856,2022-09-01 23:00:00,,11.200000000000005,"22,6","28,2","0,2",0.9883,98.0,100.0,7.0,12.0,"0,13",2.325,5.4,225.0,,"8,3",297.15,298.54999999999995,297.85,298.04999999999995,"0,253","0,205",,,0.0,0.0,0.0,0,0,,0.0,0.01,6.340783896173478,0.39647657462792885,5.667668246089368,2218.973224560672,,,,,5.617559260128184,0.11517554904399309,0.006674380097939941,,,0.9585455046330846,0.15620473471207041,,6.787379774447964e-05,91.550293993711,1.0125
855,2022-02-05 14:00:00,297.75,12.7,23,"29,7",,0.9839,65.0,28.0,17.0,100.0,"0,28",2.475,3.075,229.0,225.0,"16,6",298.85,,298.65,298.54999999999995,"0,335","0,274","0,25","0,291",185.0,7.0,178.0,,"1269,7",,0.0,3.3920229081747513,2.5607568522632524,0.1594870403340228,2.9497372667457165,2179.8070209506755,2075.7781313566225,8.111689857354088,414.98447738624014,2.6821654631376743,16.477411670758364,,0.055080338163523854,1485.5519720254308,-59.91007464117696,6.02326517827247,0.7339430444989425,,4.8298235127111856e-05,28.55834199533459,1.0078
13878,2023-08-02 05:00:00,,15.1,19,"25,2",,0.989,38.0,11.0,12.0,68.0,,1.35,2.325,11.0,291.0,"6,8",294.04999999999995,297.04999999999995,297.25,298.04999999999995,"0,113","0,152","0,215","0,245",,0.0,0.0,,,0.0,0.0,,7.309454516140027,0.4494303265822687,6.7135112537347705,2193.4426120932376,,,,,4.812234756997419,0.1,0.019822422871685185,1507.1252322034466,-78.50609580427387,1.08013002684593,0.13546280613021439,4600.316617209962,0.00011552474979429096,72.50917911632955,1.0133
14556,2023-08-30 11:00:00,301.54999999999995,23.8,"18,2","32,2",,0.9893,45.0,,10.0,,,5.85,7.125,193.0,189.0,"22,7",302.95,,298.25,297.95,"0,064","0,087","0,16","0,236",870.0,724.0,146.0,"795,5","1220,9",1.0,60.0,0.01,5.929579787369073,,5.631513953794877,2191.3918640443017,1974.345173318208,8.002786033377234,402.9988985376347,2.451417638659273,-11.294841640472416,0.1,0.006841598669437024,1497.0173229361217,-79.92319931076234,0.7734694655781817,0.17300376605453086,,0.00011945218424714053,83.57788819700065,1.0131
4738,2022-07-17 09:00:00,,16.0,"21,8","28,8",,,,100.0,0.0,100.0,"0,65",,10.5,,125.0,"25,6",297.54999999999995,,297.95,,"0,275","0,277","0,226",,364.0,137.0,227.0,"244,6","741,4",1.0,60.0,0.01,5.977428798310687,0.414506320871843,5.570273326787115,2183.642535944631,,,,,,0.3400977573601275,0.0054495592088921576,1515.2570380083691,-77.90560672154746,1.2281409487033064,,8.08443433871811,9.943237346971001e-05,67.51440367030789,1.0131
17083,2023-12-13 18:00:00,,13.6,"22,9","29,7",0,0.9861,100.0,,69.0,100.0,"0,37",3.675,7.125,287.0,,"11,9",299.54999999999995,300.04999999999995,299.25,299.25,"0,28",,"0,222","0,207",24.0,4.0,20.0,"31,4",118,,0.0,1.7938684953500539,5.632278737591642,,5.648082863844424,2217.9624585724137,,,,,3.754374474661793,1.0479913062636546,0.010616952908401351,,,3.5173789710255137,,361541.0141635304,6.311742350304577e-05,,1.0101
20081,2024-04-16 16:00:00,,14.5,"23,9","32,1",0.4,0.9852,,18.0,10.0,27.0,"0,51",2.55,2.925,302.0,326.0,"15,8",301.85,300.95,299.54999999999995,299.35,"0,31","0,273","0,291",,,212.0,136.0,"431,2",668,1.0,60.0,1.7603833255913255,4.928030158325277,0.3095490612869555,,2225.619059777307,,,,,5.24969663608752,2.515719527223922,0.03535164306638574,1511.328625150049,-69.02019527547954,3.687395900060739,0.4677114832823722,274.0747987251124,4.854307259198118e-05,10.0,1.009
1637,2022-03-10 04:00:00,,10.6,,"27,3","1,9",0.9844,100.0,,96.0,100.0,"0,06",2.175,3.225,263.0,265.0,9,296.54999999999995,298.04999999999995,298.35,298.54999999999995,"0,347",,"0,306","0,295",0.0,0.0,0.0,0,0,0.0,0.0,3.978928168523244,3.345804033182426,0.22917328156138755,3.4912222106927153,2173.355493780888,,,,,15.496847749251579,2.2471270466672926,0.02157966921717268,1470.8094993104771,-61.19930257747227,6.533160273724612,0.8277600483707078,,0.00030324147062803437,19.053251555695685,1.0085
11650,2023-05-01 09:00:00,,16.3,"23,9","33,2",0,,35.0,24.0,10.0,26.0,"0,77",,3.975,156.0,152.0,"14,8",300.45,298.54999999999995,298.75,298.54999999999995,"0,253",,,"0,283",,,115.0,"686,4",,1.0,60.0,1.8865131806764415,5.140469165223498,0.3328496694830591,4.813011224343517,2196.2991597397704,,,,,7.817631802261862,1.9928912466783812,0.023959980199863767,1492.4007342798755,-62.53690997669226,,0.46887522890099526,,3.304440651216717e-05,16.449029574447046,1.0097
19966,2024-04-11 21:00:00,297.45,11.5,"23,5","29,5",0.1,0.9879,,,,100.0,"0,15",3.225,4.050000000000001,90.0,86.0,"7,9",298.35,299.54999999999995,299.54999999999995,299.35,"0,337","0,325",,"0,299",0.0,0.0,0.0,0,,0.0,0.0,1.7368498576632145,4.70128037399957,0.2938379625541324,4.731880386853733,2193.1369895674657,2052.3996734312836,8.099111291516165,390.5784217325944,2.701336156898934,-5.220671243307463,2.3310499669447697,0.02700018130499024,1509.326154261521,-61.29710580361918,3.611529437724952,0.45842011155587964,51126.34341802231,0.00010369677305948164,17.444319895431526,1.012
17676,2024-01-07 11:00:00,,11.200000000000005,"23,7","28,9",5.4,0.9881,,42.0,76.0,95.0,"0,11",6.525,8.024999999999999,,237.0,"19,8",300.04999999999995,298.95,299.35,,,"0,363",,"0,213",242.0,35.0,207.0,"38,2","1296,8",1.0,,2.6457436465566415,4.815060443843941,0.2980790534096757,4.652687791558524,2200.5185924890484,,,,,7.501868971618157,1.1545177265580113,0.01599255354338821,1497.21193382849,,4.540747483603325,0.5884869810136905,8694.169097973458,8.949689120475246e-05,47.05482763387525,1.0122
6586,2022-10-02 09:00:00,,15.1,"23,4","31,2","0,2",,98.0,100.0,,10.0,"0,57",5.324999999999999,6.300000000000001,,200.0,"19,1",299.54999999999995,297.65,298.25,298.15,"0,301","0,32","0,318","0,261",,265.0,244.0,"372,3",972,1.0,60.0,,6.035811893452507,0.3644996767398066,5.446860672928906,2186.1435250675754,,,,,-6.729969287489852,0.1,,1474.6914406910905,-79.72031819853598,0.6033452093491556,0.13801976951837397,379.9018488795109,0.00017029922579060846,85.00316578125702,1.0111
13809,2023-07-30 08:00:00,295.65,15.7,,25,,,24.0,6.0,,61.0,"0,53",,6.824999999999999,112.0,108.0,"16,6",294.65,295.54999999999995,297.25,298.04999999999995,,"0,171","0,225","0,245",,204.0,87.0,"548,9",,1.0,60.0,0.11974349355529623,5.768565879230441,0.33363760056724545,6.064102218335197,2216.6041731773403,2074.3018802822085,8.185677325005347,,2.811351110750075,-0.5189281061765412,0.3355538473158657,0.009755657314314013,,-75.38732082966408,1.3093005082740135,0.1682051491664277,12.44022194506103,,67.04146086212319,1.0164
18238,2024-01-30 21:00:00,,12.400000000000002,"22,5","28,2",0.0,0.99,39.0,1.0,13.0,100.0,"0,22",,,338.0,326.0,"6,8",298.04999999999995,299.65,299.04999999999995,299.25,"0,315","0,321","0,314","0,281",0.0,,0.0,0,0,0.0,0.0,3.286793972068109,,0.2595697491798556,,2255.1138461953933,,,,,14.201576550607761,0.929572218929012,0.026498906632100267,,-58.18675039055753,5.477768973204108,0.7221488138097162,2663701.1893208413,9.95188886116541e-05,22.10389175968238,1.0141
21617,,300.75,19.6,,"30,5",0.0,0.9844,4.0,,,1.0,"1,19",,12.375,,169.0,,301.75,299.54999999999995,299.25,299.25,"0,172","0,165","0,199","0,277",259.0,,119.0,"322,7","574,7",1.0,60.0,0.4350462172116657,5.593471850725722,0.33671286368404724,,2195.0148411649584,2016.011862842264,8.012821089930396,,2.596667159217165,-2.919060749482378,1.248548619375621,0.04745912060442099,1507.8301879538678,-75.14793744274229,1.5151649498380646,,65.9088120827493,4.786318199034318e-05,38.17929143085619,1.0081
20148,2024-04-19 11:00:00,,18.1,"24,3","36,8",0.0,0.9855,29.0,,8.0,,"1,1",3.5250000000000004,,176.0,,"20,2",,298.95,299.35,299.35,"0,29",,"0,306","0,298",795.0,651.0,144.0,"722,7","1221,9",1.0,60.0,2.36708248939956,4.213536345491995,0.25909465623123634,,,,,,,-5.511857708256821,2.2382946697747697,0.011786614960845937,1511.731846585923,-62.72323734522353,4.367564427227647,0.5420611753477537,2405.7021352395823,0.00031782718255606203,10.0,1.0091
3305,2022-05-18 16:00:00,299.15,,"23,1",,,0.9865,63.0,39.0,17.0,59.0,"0,54",0.8250000000000001,0.8250000000000001,198.0,180.0,13,300.85,300.15,299.04999999999995,298.65,"0,302",,"0,266","0,3",199.0,73.0,,"166,7","585,7",,53.3385,1.7890920955454603,5.567436352973151,0.3531795318898484,4.9123012254563605,2228.617036961743,2040.1763939810944,8.084839317217849,407.7306280082081,2.5992780276999246,-1.706539308191745,1.7760368088422296,0.017142028930330032,1506.2420258717616,-63.71572872291862,3.3644899952889054,0.4470945973684038,190.49876042633633,0.00012085848510089381,22.814511661788583,1.0104
17880,2024-01-15 23:00:00,297.65,,"22,5",29,0.0,0.9861,,15.0,,100.0,"0,35",3.9,6.9,326.0,318.0,"8,6",,300.04999999999995,299.45,299.45,"0,232","0,236","0,288","0,247",0.0,0.0,0.0,0,0,0.0,0.0,3.1329538536452235,4.835102271569321,0.27312703682268713,,2207.295415203696,2070.9566652567837,8.202049600885399,382.1129936160753,,7.84645551234496,1.666403855326611,0.017936763062279697,1501.1180071518604,-61.010343934298845,6.159232799930115,0.7042511523261944,37947056.20971392,0.0001221276771082379,,1.0101
7995,2022-11-30 02:00:00,,13.0,"21,2","26,6",,0.9859,,89.0,,100.0,"0,29",,7.949999999999999,313.0,298.0,"11,2",,,297.85,298.04999999999995,"0,301",,"0,296","0,326",,0.0,0.0,,0,0.0,0.0,,5.842991510757477,0.4098407395100692,6.118216823474912,2187.810883029751,,,,,-2.4878261018813346,0.7848751083237844,0.004877650696761362,1513.1804843539683,-66.22651743090466,3.5585105773488968,,598136.3645343146,6.719440240019556e-06,77.40620870533631,1.01
1999,2022-03-25 06:00:00,,14.8,"20,4","26,6",0,,29.0,,0.0,95.0,,3.825,3.9,356.0,344.0,9,295.54999999999995,297.65,298.54999999999995,298.54999999999995,"0,306","0,327","0,319","0,308",3.0,,2.0,,"32,9",1.0,0.0,2.870382600708635,3.1338597831400463,0.22277666901678345,3.697669218459172,2168.1558912082373,,,,,6.19415071581785,2.0546768534917192,0.014896229847767038,1501.6342255004563,-64.68625035607604,5.130779986753844,0.6378658285848597,4773.5577756970415,4.2814325926735274e-05,13.970273809719306,1.0105
664,2022-01-28 15:00:00,,15.1,"22,6",30,"2,5",0.9853,100.0,23.0,,100.0,"0,56",5.25,,282.0,283.0,,301.15,299.45,298.54999999999995,298.54999999999995,"0,3","0,288","0,241","0,295",393.0,103.0,290.0,"134,7","1078,2",1.0,37.36933333333333,3.47502382707786,4.68408044625277,0.2611220307866623,5.474997381585696,2173.177059917181,,,,,,,0.008676788732142724,1507.140583109432,-64.69014371770261,6.071189628324083,,139885.71696901144,,34.883861382025714,1.0092
13546,2023-07-19 09:00:00,,17.2,"19,9","26,6",0,0.9896,16.0,18.0,0.0,0.0,"0,74",,11.325,125.0,123.0,"24,5",296.95,296.15,297.45,298.35,"0,221","0,234","0,245","0,247",504.0,,85.0,"746,3",,1.0,,0.01,5.090910573291548,0.28373876882598154,4.514770072434288,2206.07744373754,,,,,-9.93961369239581,0.9087229032293906,0.025553741692657395,1482.7617060413584,-81.15362941633458,1.414317572741448,0.1533253391294245,74.2298928487123,0.0003429244927656413,58.513349278828066,1.0137
3749,,,,21,"25,1",,0.9859,100.0,,,95.0,"0,1",4.949999999999999,7.875,229.0,221.0,,295.65,297.85,298.54999999999995,298.65,"0,269","0,274","0,252","0,294",0.0,,0.0,0,0,0.0,,1.1889848871846496,,0.2904974116558869,4.972791142758229,2192.31087087393,2077.2096803589866,8.234067473750438,373.8203079871279,2.8927463319121838,-11.292421624640705,1.6815201147319414,0.012559083883456737,1496.6732843859713,-67.0454829665441,3.2000778252871305,0.35496346040130805,143767.9548440585,3.954023488530278e-05,,1.0101
20798,2024-05-16 13:00:00,302.75,20.8,22,"34,4",0.0,0.9861,,,0.0,,"1,51",,,171.0,169.0,,303.35,299.25,299.35,,"0,179","0,187","0,206",,739.0,555.0,184.0,"643,7","1153,9",1.0,60.0,2.0533633545377676,4.862397618923696,0.3331849416337557,4.469270912788868,2202.600243699015,1965.4431890097983,,441.45992097637486,1.9469110840634003,1.2359552948881618,1.5737607708573758,0.014777585699736893,,-63.78128048044538,3.804745764850564,0.5049365471139755,781.3734984381382,0.00018275969261447457,27.097990746523607,1.0097
5531,,,,"21,9","31,5",,,20.0,,,0.0,"1,05",,10.875,135.0,132.0,"24,8",299.45,296.75,297.95,298.15,"0,243",,"0,207",,671.0,522.0,149.0,671,,1.0,60.0,0.01,6.011020806116149,0.3686212296489025,5.634951281002265,2207.3293085641512,,,,,-15.82568310161629,0.7831156086948482,0.010725887839265116,1486.4577574287232,-76.1623388573945,1.086934939035303,0.14171238198287367,222.54016665115432,0.00014989587733754602,80.30692175897259,1.0121
7527,2022-11-10 14:00:00,,14.5,"22,5","29,3","3,4",0.9845,100.0,100.0,37.0,100.0,"0,49",,7.050000000000001,262.0,,"24,8",,298.95,297.85,298.04999999999995,,"0,311",,"0,333",276.0,43.0,,"51,1","1173,3",1.0,0.0,1.8967697995769994,5.212451537554702,0.3494785527876346,5.20870662284343,2162.782318860854,,,,,-9.707300387418426,0.49234571440691827,0.0016439228272295946,1498.4550931341807,-68.0447967581736,4.0892264071526885,0.49031179285762433,10499.65600394864,6.463798516273921e-05,75.58135629328015,1.0084
9475,2023-01-30 18:00:00,297.65,12.400000000000002,,"29,7","0,2",0.985,100.0,100.0,36.0,100.0,"0,23",,6.525,238.0,232.0,,298.95,299.04999999999995,298.25,298.15,"0,31",,"0,277","0,293",,,37.0,,"182,4",1.0,0.0,2.6024770543153264,4.4759227273656945,,4.49857998315217,2184.6594085773922,2027.733588269665,8.081574030065712,405.39252589868136,,,1.7807647426864435,0.06353977689951552,1510.0537931988727,-64.32397232515046,4.970832733216213,0.5969355243075413,,9.53652836999452e-05,30.101900641505644,1.009
6777,2022-10-10 08:00:00,,13.0,"22,3","28,4",,0.9905,,100.0,40.0,100.0,"0,29",3.5250000000000004,3.75,,180.0,13,297.85,297.45,298.04999999999995,298.15,"0,335","0,329","0,329","0,298",301.0,,185.0,"222,1","716,5",1.0,,0.01,6.421861029001165,0.4098144992258526,6.714264109025416,2204.786619686769,,,,,,0.1,0.026013071952804764,1505.632758990409,,0.911324242843095,0.13904804677950341,90.93857563583263,6.232645364254731e-05,75.12893308867588,1.0147
1307,,,,22,"31,8",,,27.0,,8.0,4.0,"1,08",,15.6,278.0,280.0,"31,3",300.15,297.85,298.54999999999995,298.54999999999995,"0,269",,"0,297",,826.0,724.0,102.0,"886,9","1140,7",1.0,60.0,3.600981196795025,3.4503803484691584,0.2304855239295616,3.770785641496137,2208.1204313455896,,,,,,1.8400249623207092,0.013470372880457479,1493.2426722662874,-69.7740799204285,6.53219124419023,0.8117140683694274,9993.538085930479,6.664939714135494e-05,18.6443670135609,1.0123
11495,2023-04-24 22:00:00,,13.6,"22,9","30,4",,,65.0,22.0,25.0,100.0,"0,39",0.75,,45.0,243.0,"7,6",298.25,299.65,298.85,298.45,"0,289","0,287","0,227",,0.0,0.0,0.0,0,0,0.0,,2.202889730473869,5.874301071912403,0.3657543994479688,,2209.9920936301496,2026.8012474599198,7.990201198007568,424.4433472088716,,2.169614172349764,,0.01599162062989362,1508.5814006665953,-63.8905952875117,3.831713359713496,0.5061614088323374,62458.32130769627,7.861755601561088e-05,14.471987862388543,1.011
15708,2023-10-17 11:00:00,,26.8,"19,1","36,6",0,0.9889,25.0,3.0,24.0,26.0,"2,76",,8.850000000000001,174.0,168.0,,307.65,301.15,300.04999999999995,298.54999999999995,,"0,069","0,116","0,218",866.0,709.0,157.0,731,"1335,7",,60.0,,,0.33505225559477586,5.2771573254447,2220.248167243984,,,,,,0.1,0.02550998393123568,,-69.65495809911411,1.8691691941727862,0.2528862217319967,2511.7896110571255,4.084090249489563e-05,84.57748951923986,1.0123
10231,2023-03-03 06:00:00,295.45,14.8,,"24,8",,0.9889,22.0,,5.0,44.0,"0,43",5.85,11.4,326.0,301.0,,,296.45,297.85,,"0,302","0,317",,"0,335",2.0,0.0,2.0,0,"29,4",1.0,,3.933570049697214,3.7250763958443103,0.22031714763749913,4.599967905429548,2223.3397208200468,2062.0214311819623,8.249167964011447,384.7374640970748,2.961869555827967,12.441309421032894,2.0021742633864315,0.04059025658186125,1494.1240337049858,-64.11029811834696,,0.8143268227027565,17079.498162195174,2.256521270666658e-05,10.0,1.0131
18048,2024-01-22 23:00:00,297.15,14.2,"21,5","26,1",0.0,0.988,45.0,,,,"0,43",13.275,21.525,327.0,,"31,3",297.45,299.04999999999995,298.85,299.35,"0,274","0,278","0,306","0,272",0.0,0.0,0.0,0,0,0.0,,2.6468273547548815,,0.28341656209038235,4.180804625554049,2216.1922102031394,2067.562179501063,8.238144865855075,357.5818002136373,2.9471137909319873,13.771198914925517,1.6807883672437407,0.021104862130559857,1517.6725912405043,-69.30411909339671,4.637658836651285,0.5888148135642468,1350356.9891859267,8.42438835561185e-05,,1.0121
10174,2023-02-28 21:00:00,,12.400000000000002,,"26,1","2,2",0.9898,100.0,,100.0,100.0,"0,22",9.6,16.200000000000003,,,,296.75,298.04999999999995,,298.15,"0,362",,"0,329","0,326",,0.0,0.0,0,0,0.0,,2.9613571900743385,4.336366408019749,,,2189.5386286654016,,,,,-4.330710035668657,1.8720351971614586,0.01285988388158237,,-70.80373481062063,5.99572184456702,0.6881203931840965,48148.2843739473,5.350759342154903e-05,11.119845903825242,1.014
16158,2023-11-05 05:00:00,,13.0,"20,7","26,2",,0.9874,41.0,,,77.0,"0,26",,,,81.0,"3,2",,299.45,300.04999999999995,299.04999999999995,"0,23","0,107","0,118","0,212",0.0,0.0,0.0,0,0,0.0,,0.4569901657995494,5.817759078687362,,5.377638038949773,2233.2258223984654,,,,,-18.828098212738848,0.11468332556817494,0.016947646740527046,1483.5690427423535,,1.8379051096432846,0.22643513548228006,119394.39816011256,2.9409364705555875e-05,,1.0116
3628,2022-06-01 03:00:00,295.45,,,"26,1",0,0.9853,63.0,0.0,55.0,,"0,12",4.199999999999999,7.425000000000001,333.0,316.0,"9,4",296.25,298.25,298.65,298.65,"0,302","0,294",,"0,296",0.0,0.0,0.0,0,0,0.0,0.0,1.8563577561572977,4.816805683127094,0.307098754335496,5.3460019871003395,2216.6642217277977,2077.384285693696,,386.1040994321037,2.8841895806735023,7.9507060376324,1.9786401383595755,0.016159806540481488,,-63.49503858203391,3.371524173882248,0.46498226798303255,,3.127691007260912e-05,29.225373934560718,1.0095
13932,2023-08-04 11:00:00,300.15,19.3,"20,8","29,8",0,0.9931,,,0.0,0.0,"1,1",7.425000000000001,,170.0,167.0,"23,8",,297.15,297.45,297.95,"0,107","0,147","0,21","0,244",488.0,176.0,312.0,"206,1","1134,5",1.0,60.0,0.01,,0.40595054934007396,,2209.9961044406705,,8.020990072916016,401.3329407983563,,,0.7208158542415959,0.023945732246051732,1503.2598340924162,-84.07568290064945,0.6439714977399984,0.12186229893860276,278.50416799070763,4.7589371274824234e-05,74.54632844733591,1.0171
2694,,,11.200000000000005,"21,7","26,4",0,,,0.0,18.0,,"0,1",3.375,6.525,299.0,277.0,,295.95,297.85,298.45,298.54999999999995,"0,296","0,304","0,28","0,301",0.0,0.0,0.0,0,0,0.0,,1.7300358198293182,5.029099045079257,0.32635544388293913,5.588877000356192,2181.9085107284495,,,,,,2.0291528053821786,0.01225647503738232,1499.6564013342359,-71.3160140932585,3.5244287145063224,,9100.168570443557,0.0002379527564152705,13.253533455932862,1.0093
11253,2023-04-14 20:00:00,,13.900000000000002,"22,5",,,,100.0,,36.0,99.0,"0,41",4.574999999999999,7.649999999999999,,,"10,1",298.25,298.75,298.45,298.35,"0,286","0,282","0,242","0,292",,0.0,0.0,0,0,0.0,0.0,2.2665293364961143,,0.2553608206221349,4.835963084063711,2228.4771054543676,,,,,6.605991869634893,1.7444234930073355,0.010195084219396687,1503.1993483149242,,3.911469366356553,,491599.0701398269,0.00016881588668870722,10.0,1.0111
16313,,298.54999999999995,14.8,"22,4",30,"0,7",0.9868,92.0,66.0,37.0,34.0,,,3.6,,77.0,"17,6",301.75,301.45,300.15,299.15,"0,16","0,095","0,112","0,211",188.0,49.0,139.0,"101,1",676,1.0,,1.9433925964309502,4.452906223209955,0.23768341529029224,4.926850196974668,2184.851963404358,2035.2524279735417,7.99365921416031,404.9247619003529,,2.338398646270467,0.6305411219860793,0.01069384926551031,1491.0947785046546,-67.27243754409943,5.295495367237036,0.5946918461613584,6161.6153695893345,0.00013875680697185433,82.83568051502516,1.0107000000000002
9790,2023-02-12 21:00:00,296.25,14.5,,"25,1","0,6",0.9883,80.0,6.0,,100.0,"0,42",10.725,18.225,,,,296.25,298.15,298.35,298.25,"0,33","0,339",,"0,29",0.0,0.0,0.0,0,0,0.0,0.0,3.2418671800554644,4.300759957569508,,4.601443254913641,2190.296786832506,2051.7071826229167,,401.6256477788418,2.772249023779809,-0.41716142188425964,1.6949093096480266,0.01682636750321967,1492.8571509646815,-62.355441698959055,,0.688477392755412,6217387.442657136,0.00018312252850837373,27.796505931155632,1.0125
10922,2023-04-01 01:00:00,,14.5,"20,7","26,6",,0.9857,,,11.0,99.0,"0,44",5.699999999999999,9.15,,,"12,6",296.75,298.65,298.54999999999995,298.35,"0,24","0,241","0,245","0,299",0.0,,0.0,0,,0.0,,3.5155281222024315,3.9511521066482467,0.2626029609289061,4.350232751894218,2210.9553314878585,,,,,-2.8646212394817727,1.87384702565644,0.03165758764831382,1485.917634837037,,5.94687219764953,0.7549328443253942,1275467.4636902513,0.00019899550772322752,10.0,1.0098
